22543478	5334	1
22544528	5341	1
22545338	45145	1
22545848	27326	1
22545868	117065	1
22578638	29856	7
22578638	78413	1
22578678	36056	1
22578698	41248	1
22578718	2066989	1
22578738	1954473	1
22587888	43439	1
22587898	40145	1
22621698	1859122	1
22621698	37769	1
22630458	979670	1
226378	33165	2
226458	51658	2
22683398	111141	1
22697838	71933	1
22697898	1750568	1
22698088	1007502	1
22810908	182092	2
22812538	40559	62
22848118	152958	1
22848138	152965	1
22848158	150792	1
22848188	36056	1
22848198	160517	1
22848218	139406	1
22848268	139407	1
22848318	47213	1
22848478	112417	1
22934848	36058	1
22937618	3424008	1
22937618	5580	4
22953088	33178	16
22953118	264951	2
22953138	2021037	1
22953168	1497375	1
22988458	86056	1
22988668	293227	1
22988678	1709381	1
230	1266744	1
23026118	113071	1
23036428	456999	6
23036848	456999	1
23036888	456999	2
23036928	2060913	1
23040338	2592879	1
2307578	150374	1
2307838	229535	3
231638	5346	2
23172318	171480	1
2318768	456999	1
23208618	886606	1
23209988	1132860	1
23215428	109635	1
23215448	2779863	1
23215468	979712	1
23215508	979620	2
23216598	378275	1
23216628	139077	1
23216668	109634	1
23217028	330517	1
23217048	68777	1
23217068	206335	1
23217108	937743	1
23217408	5535	3
23218428	64567	2
23218448	1343610	1
2324738	179993	4
23252208	85971	1
23253088	2655010	1
23253778	1328755	1
23312548	1108849	13
23312548	254876	3
23312548	3062267	3
23312548	5076	85
23312548	60169	1
23312548	84562	3
23403158	28548	1
23431268	2029752	1
23431728	64518	1
23431748	64525	1
23431748	979670	1
23431768	310910	7
23431798	310910	2
23431848	311239	1
23431868	64525	1
23431988	979699	1
23432008	78898	1
23432128	979673	1
23432928	979761	1
23432948	64518	1
23432968	979708	1
23433178	64659	1
23433188	179855	1
23433208	201230	1
23433218	84607	1
23433228	109636	1
23433238	139363	1
2344978	1664694	1
23470198	94130	2
23484398	45568	2
23484418	34356	1
23484458	77851	1
23484478	77851	2
23484538	85982	4
23485628	89929	1
23486328	370292	1
23518038	13502	2
23643858	565426	8
23643898	29856	1
23643918	83296	1
23644068	104341	1
2365398	198730	1
2365668	56674	1
2365668	78410	3
23658168	2582783	1
23662948	64571	2
23663108	979765	1
23663238	979765	1
23666308	1343610	1
23666368	64518	1
23666448	64518	1
23666448	743927	1
23666448	979670	1
23666838	64518	1
23666848	101097	2
23671168	979688	1
23671228	979688	1
23671248	979690	1
23671328	979697	2
23671448	1095194	2
23671448	2919560	1
23707548	1912844	1
23707548	218556	1
23707548	393283	1
23790548	56493	1
23791298	60197	1
2383248	357447	3
2383248	40380	1
23912058	5630	1
23916068	354353	2
23916068	671139	1
23916068	671140	1
23916138	764597	1
23928788	148304	1
23928788	36779	1
23959608	306088	1
23959608	93033	1
23959628	205686	15
23959668	138277	1
23959868	160389	1
23959868	5599	1
23961618	64522	1
23961628	604196	1
23961668	979702	1
23961688	64523	1
23961708	64522	1
